timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1675792477350,428,imdb,403,Forbidden,Thread Group 1-5,text,false,,1258,234,9,9,https://www.imdb.com/,27,0,13
1675792477549,229,imdb,403,Forbidden,Thread Group 1-7,text,false,,1258,234,9,9,https://www.imdb.com/,29,0,14
1675792477150,629,imdb,403,Forbidden,Thread Group 1-3,text,false,,1258,234,9,9,https://www.imdb.com/,27,0,14
1675792477350,27,imdb-0,301,Moved Permanently,Thread Group 1-5,text,true,,592,117,9,9,http://www.imdb.com/,27,0,13
1675792477549,29,imdb-0,301,Moved Permanently,Thread Group 1-7,text,true,,592,117,9,9,http://www.imdb.com/,29,0,14
1675792477150,27,imdb-0,301,Moved Permanently,Thread Group 1-3,text,true,,592,117,9,9,http://www.imdb.com/,27,0,14
1675792477377,401,imdb-1,403,Forbidden,Thread Group 1-5,text,false,,666,117,9,9,https://www.imdb.com/,400,0,269
1675792477177,602,imdb-1,403,Forbidden,Thread Group 1-3,text,false,,666,117,9,9,https://www.imdb.com/,601,0,469
1675792477578,200,imdb-1,403,Forbidden,Thread Group 1-7,text,false,,666,117,9,9,https://www.imdb.com/,199,0,68
1675792477249,529,imdb,403,Forbidden,Thread Group 1-4,text,false,,1258,234,9,9,https://www.imdb.com/,27,0,14
1675792477050,728,imdb,403,Forbidden,Thread Group 1-2,text,false,,1258,234,9,9,https://www.imdb.com/,56,0,36
1675792477450,328,imdb,403,Forbidden,Thread Group 1-6,text,false,,1258,234,9,9,https://www.imdb.com/,26,0,13
1675792477249,27,imdb-0,301,Moved Permanently,Thread Group 1-4,text,true,,592,117,9,9,http://www.imdb.com/,27,0,14
1675792477050,59,imdb-0,301,Moved Permanently,Thread Group 1-2,text,true,,592,117,9,9,http://www.imdb.com/,56,0,36
1675792477450,26,imdb-0,301,Moved Permanently,Thread Group 1-6,text,true,,592,117,9,9,http://www.imdb.com/,26,0,13
1675792477277,501,imdb-1,403,Forbidden,Thread Group 1-4,text,false,,666,117,9,9,https://www.imdb.com/,500,0,369
1675792477111,667,imdb-1,403,Forbidden,Thread Group 1-2,text,false,,666,117,9,9,https://www.imdb.com/,666,0,535
1675792477477,301,imdb-1,403,Forbidden,Thread Group 1-6,text,false,,666,117,9,9,https://www.imdb.com/,300,0,169
1675792477746,196,imdb,403,Forbidden,Thread Group 1-9,text,false,,1258,234,10,10,https://www.imdb.com/,27,0,13
1675792477746,27,imdb-0,301,Moved Permanently,Thread Group 1-9,text,true,,592,117,10,10,http://www.imdb.com/,27,0,13
1675792477774,168,imdb-1,403,Forbidden,Thread Group 1-9,text,false,,666,117,10,10,https://www.imdb.com/,168,0,38
1675792477847,197,imdb,403,Forbidden,Thread Group 1-10,text,false,,1258,234,11,11,https://www.imdb.com/,28,0,13
1675792477847,28,imdb-0,301,Moved Permanently,Thread Group 1-10,text,true,,592,117,11,11,http://www.imdb.com/,28,0,13
1675792477875,169,imdb-1,403,Forbidden,Thread Group 1-10,text,false,,666,117,11,11,https://www.imdb.com/,169,0,37
1675792477037,1066,imdb,403,Forbidden,Thread Group 1-1,text,false,,1258,234,12,12,https://www.imdb.com/,69,0,49
1675792477037,73,imdb-0,301,Moved Permanently,Thread Group 1-1,text,true,,592,117,12,12,http://www.imdb.com/,69,0,49
1675792477111,992,imdb-1,403,Forbidden,Thread Group 1-1,text,false,,666,117,12,12,https://www.imdb.com/,992,0,535
1675792477646,507,imdb,403,Forbidden,Thread Group 1-8,text,false,,1258,234,12,12,https://www.imdb.com/,22,0,11
1675792477946,207,imdb,403,Forbidden,Thread Group 1-11,text,false,,1258,234,12,12,https://www.imdb.com/,29,0,15
1675792477946,29,imdb-0,301,Moved Permanently,Thread Group 1-11,text,true,,592,117,12,12,http://www.imdb.com/,29,0,15
1675792477646,22,imdb-0,301,Moved Permanently,Thread Group 1-8,text,true,,592,117,12,12,http://www.imdb.com/,22,0,11
1675792477975,178,imdb-1,403,Forbidden,Thread Group 1-11,text,false,,666,117,12,12,https://www.imdb.com/,178,0,36
1675792477669,484,imdb-1,403,Forbidden,Thread Group 1-8,text,false,,666,117,12,12,https://www.imdb.com/,484,0,34
1675792477780,433,pinterest,200,OK,Thread Group 1-5,text,true,,216136,244,13,13,https://www.pinterest.com/,69,0,44
1675792477780,69,pinterest-0,301,Moved Permanently,Thread Group 1-5,,true,,211,122,13,13,http://www.pinterest.com/,69,0,44
1675792477850,363,pinterest-1,200,OK,Thread Group 1-5,text,true,,215925,122,13,13,https://www.pinterest.com/,272,0,51
1675792477780,440,pinterest,200,OK,Thread Group 1-3,text,true,,216413,244,13,13,https://www.pinterest.com/,62,0,40
1675792477780,62,pinterest-0,301,Moved Permanently,Thread Group 1-3,,true,,211,122,13,13,http://www.pinterest.com/,62,0,40
1675792477842,378,pinterest-1,200,OK,Thread Group 1-3,text,true,,216202,122,13,13,https://www.pinterest.com/,278,0,54
1675792477780,451,pinterest,200,OK,Thread Group 1-7,text,true,,216679,244,13,13,https://www.pinterest.com/,66,0,40
1675792477780,66,pinterest-0,301,Moved Permanently,Thread Group 1-7,,true,,211,122,13,13,http://www.pinterest.com/,66,0,40
1675792477846,385,pinterest-1,200,OK,Thread Group 1-7,text,true,,216468,122,13,13,https://www.pinterest.com/,285,0,50
1675792478044,214,imdb,403,Forbidden,Thread Group 1-12,text,false,,1258,234,14,14,https://www.imdb.com/,33,0,17
1675792478044,33,imdb-0,301,Moved Permanently,Thread Group 1-12,text,true,,592,117,14,14,http://www.imdb.com/,33,0,17
1675792478077,181,imdb-1,403,Forbidden,Thread Group 1-12,text,false,,666,117,14,14,https://www.imdb.com/,181,0,39
1675792477780,505,pinterest,200,OK,Thread Group 1-4,text,true,,216789,244,14,14,https://www.pinterest.com/,69,0,44
1675792477780,69,pinterest-0,301,Moved Permanently,Thread Group 1-4,,true,,211,122,14,14,http://www.pinterest.com/,69,0,44
1675792477850,435,pinterest-1,200,OK,Thread Group 1-4,text,true,,216578,122,14,14,https://www.pinterest.com/,326,0,56
1675792477780,518,pinterest,200,OK,Thread Group 1-6,text,true,,216179,244,14,14,https://www.pinterest.com/,69,0,44
1675792477780,69,pinterest-0,301,Moved Permanently,Thread Group 1-6,,true,,211,122,14,14,http://www.pinterest.com/,69,0,44
1675792477850,448,pinterest-1,200,OK,Thread Group 1-6,text,true,,215968,122,14,14,https://www.pinterest.com/,309,0,58
1675792477780,577,pinterest,200,OK,Thread Group 1-2,text,true,,215610,244,15,15,https://www.pinterest.com/,69,0,44
1675792477780,69,pinterest-0,301,Moved Permanently,Thread Group 1-2,,true,,211,122,15,15,http://www.pinterest.com/,69,0,44
1675792477850,507,pinterest-1,200,OK,Thread Group 1-2,text,true,,215399,122,15,15,https://www.pinterest.com/,383,0,51
1675792477943,430,pinterest,200,OK,Thread Group 1-9,text,true,,215758,244,15,15,https://www.pinterest.com/,45,0,23
1675792477943,45,pinterest-0,301,Moved Permanently,Thread Group 1-9,,true,,211,122,15,15,http://www.pinterest.com/,45,0,23
1675792477989,384,pinterest-1,200,OK,Thread Group 1-9,text,true,,215547,122,15,15,https://www.pinterest.com/,285,0,49
1675792478154,253,imdb,403,Forbidden,Thread Group 1-13,text,false,,1258,234,15,15,https://www.imdb.com/,66,0,23
1675792478154,66,imdb-0,301,Moved Permanently,Thread Group 1-13,text,true,,592,117,15,15,http://www.imdb.com/,66,0,23
1675792478221,186,imdb-1,403,Forbidden,Thread Group 1-13,text,false,,666,117,15,15,https://www.imdb.com/,186,0,46
1675792478246,236,imdb,403,Forbidden,Thread Group 1-14,text,false,,1258,234,16,16,https://www.imdb.com/,33,0,12
1675792478246,33,imdb-0,301,Moved Permanently,Thread Group 1-14,text,true,,592,117,16,16,http://www.imdb.com/,33,0,12
1675792478280,202,imdb-1,403,Forbidden,Thread Group 1-14,text,false,,666,117,16,16,https://www.imdb.com/,202,0,41
1675792478220,300,djmag,200,OK,Thread Group 1-3,text,true,,93151,232,16,16,https://djmag.com/,86,0,46
1675792478220,86,djmag-0,301,Moved Permanently,Thread Group 1-3,,true,,656,118,16,16,http://www.djmag.com/,86,0,46
1675792478306,214,djmag-1,200,OK,Thread Group 1-3,text,true,,92495,114,16,16,https://djmag.com/,155,0,77
1675792478232,304,djmag,200,OK,Thread Group 1-7,text,true,,93141,232,16,16,https://djmag.com/,74,0,33
1675792478232,74,djmag-0,301,Moved Permanently,Thread Group 1-7,,true,,662,118,16,16,http://www.djmag.com/,74,0,33
1675792478307,229,djmag-1,200,OK,Thread Group 1-7,text,true,,92479,114,16,16,https://djmag.com/,165,0,81
1675792478044,495,pinterest,200,OK,Thread Group 1-10,text,true,,216149,244,16,16,https://www.pinterest.com/,42,0,19
1675792478044,42,pinterest-0,301,Moved Permanently,Thread Group 1-10,,true,,211,122,16,16,http://www.pinterest.com/,42,0,19
1675792478086,453,pinterest-1,200,OK,Thread Group 1-10,text,true,,215938,122,16,16,https://www.pinterest.com/,315,0,53
1675792478285,276,djmag,200,OK,Thread Group 1-4,text,true,,93129,232,17,17,https://djmag.com/,56,0,23
1675792478285,56,djmag-0,301,Moved Permanently,Thread Group 1-4,,true,,650,118,17,17,http://www.djmag.com/,56,0,23
1675792478342,219,djmag-1,200,OK,Thread Group 1-4,text,true,,92479,114,17,17,https://djmag.com/,156,0,62
1675792478346,216,imdb,403,Forbidden,Thread Group 1-15,text,false,,1258,234,17,17,https://www.imdb.com/,30,0,15
1675792478346,30,imdb-0,301,Moved Permanently,Thread Group 1-15,text,true,,592,117,17,17,http://www.imdb.com/,30,0,15
1675792478376,186,imdb-1,403,Forbidden,Thread Group 1-15,text,false,,666,117,17,17,https://www.imdb.com/,186,0,41
1675792478298,271,djmag,200,OK,Thread Group 1-6,text,true,,93143,232,17,17,https://djmag.com/,55,0,20
1675792478298,55,djmag-0,301,Moved Permanently,Thread Group 1-6,,true,,658,118,17,17,http://www.djmag.com/,55,0,20
1675792478354,215,djmag-1,200,OK,Thread Group 1-6,text,true,,92485,114,17,17,https://djmag.com/,167,0,67
1675792478104,471,pinterest,200,OK,Thread Group 1-1,text,true,,216864,244,17,17,https://www.pinterest.com/,49,0,21
1675792478104,49,pinterest-0,301,Moved Permanently,Thread Group 1-1,,true,,210,122,17,17,http://www.pinterest.com/,49,0,21
1675792478153,422,pinterest-1,200,OK,Thread Group 1-1,text,true,,216654,122,17,17,https://www.pinterest.com/,321,0,80
1675792478213,368,djmag,200,OK,Thread Group 1-5,text,true,,93135,232,17,17,https://djmag.com/,88,0,52
1675792478213,88,djmag-0,301,Moved Permanently,Thread Group 1-5,,true,,656,118,17,17,http://www.djmag.com/,88,0,52
1675792478301,280,djmag-1,200,OK,Thread Group 1-5,text,true,,92479,114,17,17,https://djmag.com/,225,0,81
1675792478154,481,pinterest,200,OK,Thread Group 1-11,text,true,,216131,244,17,17,https://www.pinterest.com/,76,0,40
1675792478154,76,pinterest-0,301,Moved Permanently,Thread Group 1-11,,true,,211,122,17,17,http://www.pinterest.com/,76,0,40
1675792478230,405,pinterest-1,200,OK,Thread Group 1-11,text,true,,215920,122,17,17,https://www.pinterest.com/,316,0,62
1675792478154,507,pinterest,200,OK,Thread Group 1-8,text,true,,216848,244,18,18,https://www.pinterest.com/,76,0,40
1675792478154,76,pinterest-0,301,Moved Permanently,Thread Group 1-8,,true,,211,122,18,18,http://www.pinterest.com/,76,0,40
1675792478230,431,pinterest-1,200,OK,Thread Group 1-8,text,true,,216637,122,18,18,https://www.pinterest.com/,367,0,60
1675792478445,219,imdb,403,Forbidden,Thread Group 1-16,text,false,,1258,234,18,18,https://www.imdb.com/,33,0,15
1675792478445,33,imdb-0,301,Moved Permanently,Thread Group 1-16,text,true,,592,117,18,18,http://www.imdb.com/,33,0,15
1675792478478,186,imdb-1,403,Forbidden,Thread Group 1-16,text,false,,666,117,18,18,https://www.imdb.com/,186,0,47
1675792478357,310,djmag,200,OK,Thread Group 1-2,text,true,,93134,232,18,18,https://djmag.com/,57,0,23
1675792478357,57,djmag-0,301,Moved Permanently,Thread Group 1-2,,true,,654,118,18,18,http://www.djmag.com/,57,0,23
1675792478414,253,djmag-1,200,OK,Thread Group 1-2,text,true,,92480,114,18,18,https://djmag.com/,210,0,62
1675792478374,324,djmag,200,OK,Thread Group 1-9,text,true,,93134,232,18,18,https://djmag.com/,63,0,26
1675792478374,63,djmag-0,301,Moved Permanently,Thread Group 1-9,,true,,654,118,18,18,http://www.djmag.com/,63,0,26
1675792478438,260,djmag-1,200,OK,Thread Group 1-9,text,true,,92480,114,18,18,https://djmag.com/,207,0,66
1675792478540,217,djmag,200,OK,Thread Group 1-10,text,true,,93124,232,19,19,https://djmag.com/,67,0,32
1675792478540,67,djmag-0,301,Moved Permanently,Thread Group 1-10,,true,,648,118,19,19,http://www.djmag.com/,67,0,32
1675792478607,150,djmag-1,200,OK,Thread Group 1-10,text,true,,92476,114,19,19,https://djmag.com/,117,0,59
1675792478546,214,imdb,403,Forbidden,Thread Group 1-17,text,false,,1258,234,19,19,https://www.imdb.com/,39,0,26
1675792478546,39,imdb-0,301,Moved Permanently,Thread Group 1-17,text,true,,592,117,19,19,http://www.imdb.com/,39,0,26
1675792478585,175,imdb-1,403,Forbidden,Thread Group 1-17,text,false,,666,117,19,19,https://www.imdb.com/,175,0,38
1675792478408,404,pinterest,200,OK,Thread Group 1-13,text,true,,216324,244,19,19,https://www.pinterest.com/,39,0,15
1675792478408,39,pinterest-0,301,Moved Permanently,Thread Group 1-13,,true,,211,122,19,19,http://www.pinterest.com/,39,0,15
1675792478448,364,pinterest-1,200,OK,Thread Group 1-13,text,true,,216113,122,19,19,https://www.pinterest.com/,298,0,58
1675792478576,293,djmag,200,OK,Thread Group 1-1,text,true,,93142,232,20,20,https://djmag.com/,77,0,26
1675792478576,77,djmag-0,301,Moved Permanently,Thread Group 1-1,,true,,656,118,20,20,http://www.djmag.com/,77,0,26
1675792478654,215,djmag-1,200,OK,Thread Group 1-1,text,true,,92486,114,20,20,https://djmag.com/,141,0,51
1675792478646,237,imdb,403,Forbidden,Thread Group 1-18,text,false,,1258,234,20,20,https://www.imdb.com/,26,0,13
1675792478646,27,imdb-0,301,Moved Permanently,Thread Group 1-18,text,true,,592,117,20,20,http://www.imdb.com/,26,0,13
1675792478673,210,imdb-1,403,Forbidden,Thread Group 1-18,text,false,,666,117,20,20,https://www.imdb.com/,210,0,40
1675792478661,260,djmag,200,OK,Thread Group 1-8,text,true,,93138,232,20,20,https://djmag.com/,64,0,23
1675792478661,64,djmag-0,301,Moved Permanently,Thread Group 1-8,,true,,660,118,20,20,http://www.djmag.com/,64,0,23
1675792478725,196,djmag-1,200,OK,Thread Group 1-8,text,true,,92478,114,20,20,https://djmag.com/,142,0,65
1675792478745,206,imdb,403,Forbidden,Thread Group 1-19,text,false,,1258,234,21,21,https://www.imdb.com/,27,0,13
1675792478745,27,imdb-0,301,Moved Permanently,Thread Group 1-19,text,true,,592,117,21,21,http://www.imdb.com/,27,0,13
1675792478773,178,imdb-1,403,Forbidden,Thread Group 1-19,text,false,,666,117,21,21,https://www.imdb.com/,178,0,32
1675792478636,343,djmag,200,OK,Thread Group 1-11,text,true,,93130,232,21,21,https://djmag.com/,55,0,22
1675792478636,55,djmag-0,301,Moved Permanently,Thread Group 1-11,,true,,650,118,21,21,http://www.djmag.com/,55,0,22
1675792478692,287,djmag-1,200,OK,Thread Group 1-11,text,true,,92480,114,21,21,https://djmag.com/,222,0,75
1675792478482,526,pinterest,200,OK,Thread Group 1-14,text,true,,216614,244,21,21,https://www.pinterest.com/,67,0,28
1675792478482,67,pinterest-0,301,Moved Permanently,Thread Group 1-14,,true,,211,122,21,21,http://www.pinterest.com/,67,0,28
1675792478549,459,pinterest-1,200,OK,Thread Group 1-14,text,true,,216403,122,21,21,https://www.pinterest.com/,354,0,55
1675792478562,455,pinterest,200,OK,Thread Group 1-15,text,true,,216481,244,21,21,https://www.pinterest.com/,48,0,27
1675792478562,48,pinterest-0,301,Moved Permanently,Thread Group 1-15,,true,,211,122,21,21,http://www.pinterest.com/,48,0,27
1675792478611,406,pinterest-1,200,OK,Thread Group 1-15,text,true,,216270,122,21,21,https://www.pinterest.com/,305,0,55
1675792478812,289,djmag,200,OK,Thread Group 1-13,text,true,,93153,232,22,22,https://djmag.com/,89,0,22
1675792478812,89,djmag-0,301,Moved Permanently,Thread Group 1-13,,true,,658,118,22,22,http://www.djmag.com/,89,0,22
1675792478902,199,djmag-1,200,OK,Thread Group 1-13,text,true,,92495,114,22,22,https://djmag.com/,166,0,87
1675792478846,270,imdb,403,Forbidden,Thread Group 1-20,text,false,,1258,234,22,22,https://www.imdb.com/,74,0,55
1675792478846,74,imdb-0,301,Moved Permanently,Thread Group 1-20,text,true,,592,117,22,22,http://www.imdb.com/,74,0,55
1675792478920,196,imdb-1,403,Forbidden,Thread Group 1-20,text,false,,666,117,22,22,https://www.imdb.com/,196,0,59
1675792478664,478,pinterest,200,OK,Thread Group 1-16,text,true,,216106,244,22,22,https://www.pinterest.com/,44,0,22
1675792478664,44,pinterest-0,301,Moved Permanently,Thread Group 1-16,,true,,211,122,22,22,http://www.pinterest.com/,44,0,22
1675792478708,434,pinterest-1,200,OK,Thread Group 1-16,text,true,,215895,122,22,22,https://www.pinterest.com/,334,0,49
1675792478946,210,imdb,403,Forbidden,Thread Group 1-21,text,false,,1258,234,23,23,https://www.imdb.com/,39,0,24
1675792478946,39,imdb-0,301,Moved Permanently,Thread Group 1-21,text,true,,592,117,23,23,http://www.imdb.com/,39,0,24
1675792478985,171,imdb-1,403,Forbidden,Thread Group 1-21,text,false,,666,117,23,23,https://www.imdb.com/,171,0,35
1675792478761,405,pinterest,200,OK,Thread Group 1-17,text,true,,215967,244,23,23,https://www.pinterest.com/,39,0,16
1675792478761,39,pinterest-0,301,Moved Permanently,Thread Group 1-17,,true,,211,122,23,23,http://www.pinterest.com/,39,0,16
1675792478801,365,pinterest-1,200,OK,Thread Group 1-17,text,true,,215756,122,23,23,https://www.pinterest.com/,302,0,53
1675792479008,220,djmag,200,OK,Thread Group 1-14,text,true,,93130,232,23,23,https://djmag.com/,43,0,19
1675792479008,43,djmag-0,301,Moved Permanently,Thread Group 1-14,,true,,648,118,23,23,http://www.djmag.com/,43,0,19
1675792479052,176,djmag-1,200,OK,Thread Group 1-14,text,true,,92482,114,23,23,https://djmag.com/,144,0,64
1675792479044,204,imdb,403,Forbidden,Thread Group 1-22,text,false,,1258,234,24,24,https://www.imdb.com/,31,0,13
1675792479044,31,imdb-0,301,Moved Permanently,Thread Group 1-22,text,true,,592,117,24,24,http://www.imdb.com/,31,0,13
1675792479076,172,imdb-1,403,Forbidden,Thread Group 1-22,text,false,,666,117,24,24,https://www.imdb.com/,172,0,38
1675792479017,234,djmag,200,OK,Thread Group 1-15,text,true,,93151,232,24,24,https://djmag.com/,59,0,21
1675792479017,59,djmag-0,301,Moved Permanently,Thread Group 1-15,,true,,656,118,24,24,http://www.djmag.com/,59,0,21
1675792479077,174,djmag-1,200,OK,Thread Group 1-15,text,true,,92495,114,24,24,https://djmag.com/,142,0,63
1675792478883,447,pinterest,200,OK,Thread Group 1-18,text,true,,215463,244,24,24,https://www.pinterest.com/,78,0,46
1675792478883,78,pinterest-0,301,Moved Permanently,Thread Group 1-18,,true,,210,122,24,24,http://www.pinterest.com/,78,0,46
1675792478962,368,pinterest-1,200,OK,Thread Group 1-18,text,true,,215253,122,24,24,https://www.pinterest.com/,302,0,55
1675792479145,200,imdb,403,Forbidden,Thread Group 1-23,text,false,,1258,234,24,24,https://www.imdb.com/,24,0,9
1675792479145,24,imdb-0,301,Moved Permanently,Thread Group 1-23,text,true,,592,117,24,24,http://www.imdb.com/,24,0,9
1675792479169,176,imdb-1,403,Forbidden,Thread Group 1-23,text,false,,666,117,24,24,https://www.imdb.com/,175,0,44
1675792479142,222,djmag,200,OK,Thread Group 1-16,text,true,,93153,232,25,25,https://djmag.com/,49,0,17
1675792479142,49,djmag-0,301,Moved Permanently,Thread Group 1-16,,true,,650,118,25,25,http://www.djmag.com/,49,0,17
1675792479191,173,djmag-1,200,OK,Thread Group 1-16,text,true,,92503,114,25,25,https://djmag.com/,141,0,54
1675792478952,426,pinterest,200,OK,Thread Group 1-19,text,true,,215860,244,25,25,https://www.pinterest.com/,51,0,26
1675792478952,51,pinterest-0,301,Moved Permanently,Thread Group 1-19,,true,,211,122,25,25,http://www.pinterest.com/,51,0,26
1675792479003,375,pinterest-1,200,OK,Thread Group 1-19,text,true,,215649,122,25,25,https://www.pinterest.com/,308,0,50
1675792479246,195,imdb,403,Forbidden,Thread Group 1-24,text,false,,1258,234,25,25,https://www.imdb.com/,26,0,12
1675792479246,26,imdb-0,301,Moved Permanently,Thread Group 1-24,text,true,,592,117,25,25,http://www.imdb.com/,26,0,12
1675792479272,169,imdb-1,403,Forbidden,Thread Group 1-24,text,false,,666,117,25,25,https://www.imdb.com/,169,0,35
1675792479167,303,djmag,200,OK,Thread Group 1-17,text,true,,93150,232,26,26,https://djmag.com/,72,0,24
1675792479167,72,djmag-0,301,Moved Permanently,Thread Group 1-17,,true,,654,118,26,26,http://www.djmag.com/,72,0,24
1675792479240,230,djmag-1,200,OK,Thread Group 1-17,text,true,,92496,114,26,26,https://djmag.com/,182,0,53
1675792479345,194,imdb,403,Forbidden,Thread Group 1-25,text,false,,1258,234,26,26,https://www.imdb.com/,30,0,15
1675792479345,30,imdb-0,301,Moved Permanently,Thread Group 1-25,text,true,,592,117,26,26,http://www.imdb.com/,30,0,15
1675792479375,164,imdb-1,403,Forbidden,Thread Group 1-25,text,false,,666,117,26,26,https://www.imdb.com/,164,0,34
1675792479117,432,pinterest,200,OK,Thread Group 1-20,text,true,,215765,244,27,27,https://www.pinterest.com/,42,0,20
1675792479117,42,pinterest-0,301,Moved Permanently,Thread Group 1-20,,true,,209,122,27,27,http://www.pinterest.com/,42,0,20
1675792479159,390,pinterest-1,200,OK,Thread Group 1-20,text,true,,215556,122,27,27,https://www.pinterest.com/,274,0,53
1675792479331,258,djmag,200,OK,Thread Group 1-18,text,true,,93128,232,27,27,https://djmag.com/,96,0,23
1675792479331,96,djmag-0,301,Moved Permanently,Thread Group 1-18,,true,,654,118,27,27,http://www.djmag.com/,96,0,23
1675792479427,162,djmag-1,200,OK,Thread Group 1-18,text,true,,92474,114,27,27,https://djmag.com/,123,0,54
1675792479444,200,imdb,403,Forbidden,Thread Group 1-26,text,false,,1258,234,27,27,https://www.imdb.com/,28,0,12
1675792479444,28,imdb-0,301,Moved Permanently,Thread Group 1-26,text,true,,592,117,27,27,http://www.imdb.com/,28,0,12
1675792479472,172,imdb-1,403,Forbidden,Thread Group 1-26,text,false,,666,117,27,27,https://www.imdb.com/,172,0,33
1675792479379,267,djmag,200,OK,Thread Group 1-19,text,true,,93139,232,28,28,https://djmag.com/,112,0,19
1675792479379,112,djmag-0,301,Moved Permanently,Thread Group 1-19,,true,,650,118,28,28,http://www.djmag.com/,112,0,19
1675792479491,155,djmag-1,200,OK,Thread Group 1-19,text,true,,92489,114,28,28,https://djmag.com/,106,0,55
1675792479248,420,pinterest,200,OK,Thread Group 1-22,text,true,,216276,244,28,28,https://www.pinterest.com/,40,0,19
1675792479248,40,pinterest-0,301,Moved Permanently,Thread Group 1-22,,true,,211,122,28,28,http://www.pinterest.com/,40,0,19
1675792479289,379,pinterest-1,200,OK,Thread Group 1-22,text,true,,216065,122,28,28,https://www.pinterest.com/,285,0,51
1675792479157,517,pinterest,200,OK,Thread Group 1-21,text,true,,216283,244,28,28,https://www.pinterest.com/,45,0,18
1675792479157,45,pinterest-0,301,Moved Permanently,Thread Group 1-21,,true,,211,122,28,28,http://www.pinterest.com/,45,0,18
1675792479202,472,pinterest-1,200,OK,Thread Group 1-21,text,true,,216072,122,28,28,https://www.pinterest.com/,389,0,53
1675792479545,217,imdb,403,Forbidden,Thread Group 1-27,text,false,,1258,234,29,29,https://www.imdb.com/,41,0,13
1675792479545,41,imdb-0,301,Moved Permanently,Thread Group 1-27,text,true,,592,117,29,29,http://www.imdb.com/,41,0,13
1675792479587,175,imdb-1,403,Forbidden,Thread Group 1-27,text,false,,666,117,29,29,https://www.imdb.com/,175,0,37
1675792479345,461,pinterest,200,OK,Thread Group 1-23,text,true,,216206,244,29,29,https://www.pinterest.com/,43,0,22
1675792479345,43,pinterest-0,301,Moved Permanently,Thread Group 1-23,,true,,211,122,29,29,http://www.pinterest.com/,43,0,22
1675792479388,418,pinterest-1,200,OK,Thread Group 1-23,text,true,,215995,122,29,29,https://www.pinterest.com/,329,0,51
1675792479549,304,djmag,200,OK,Thread Group 1-20,text,true,,93135,232,30,30,https://djmag.com/,105,0,23
1675792479549,105,djmag-0,301,Moved Permanently,Thread Group 1-20,,true,,654,118,30,30,http://www.djmag.com/,105,0,23
1675792479654,199,djmag-1,200,OK,Thread Group 1-20,text,true,,92481,114,30,30,https://djmag.com/,136,0,58
1675792479441,419,pinterest,200,OK,Thread Group 1-24,text,true,,216574,244,30,30,https://www.pinterest.com/,39,0,18
1675792479441,39,pinterest-0,301,Moved Permanently,Thread Group 1-24,,true,,211,122,30,30,http://www.pinterest.com/,39,0,18
1675792479481,379,pinterest-1,200,OK,Thread Group 1-24,text,true,,216363,122,30,30,https://www.pinterest.com/,292,0,47
1675792479645,217,imdb,403,Forbidden,Thread Group 1-28,text,false,,1258,234,30,30,https://www.imdb.com/,31,0,13
1675792479645,31,imdb-0,301,Moved Permanently,Thread Group 1-28,text,true,,592,117,30,30,http://www.imdb.com/,31,0,13
1675792479677,185,imdb-1,403,Forbidden,Thread Group 1-28,text,false,,666,117,30,30,https://www.imdb.com/,185,0,42
1675792479229,706,wikipedia,200,OK,Thread Group 1-14,text,true,,77212,244,30,30,https://www.wikipedia.org/,440,0,389
1675792479229,440,wikipedia-0,301,TLS Redirect,Thread Group 1-14,,true,,595,122,30,30,http://www.wikipedia.org/,440,0,389
1675792479669,266,wikipedia-1,200,OK,Thread Group 1-14,text,true,,76617,122,30,30,https://www.wikipedia.org/,178,0,116
1675792479364,595,wikipedia,200,OK,Thread Group 1-16,text,true,,77212,244,31,31,https://www.wikipedia.org/,305,0,254
1675792479364,305,wikipedia-0,301,TLS Redirect,Thread Group 1-16,,true,,595,122,31,31,http://www.wikipedia.org/,305,0,254
1675792479669,290,wikipedia-1,200,OK,Thread Group 1-16,text,true,,76617,122,31,31,https://www.wikipedia.org/,182,0,120
1675792479668,317,djmag,200,OK,Thread Group 1-22,text,true,,93135,232,31,31,https://djmag.com/,56,0,20
1675792479668,56,djmag-0,301,Moved Permanently,Thread Group 1-22,,true,,650,118,31,31,http://www.djmag.com/,56,0,20
1675792479725,260,djmag-1,200,OK,Thread Group 1-22,text,true,,92485,114,31,31,https://djmag.com/,189,0,120
1675792479471,522,wikipedia,200,OK,Thread Group 1-17,text,true,,77212,244,31,31,https://www.wikipedia.org/,198,0,147
1675792479471,198,wikipedia-0,301,TLS Redirect,Thread Group 1-17,,true,,595,122,31,31,http://www.wikipedia.org/,198,0,147
1675792479669,324,wikipedia-1,200,OK,Thread Group 1-17,text,true,,76617,122,31,31,https://www.wikipedia.org/,201,0,141
1675792479101,901,wikipedia,200,OK,Thread Group 1-13,text,true,,77212,244,31,31,https://www.wikipedia.org/,568,0,517
1675792479101,568,wikipedia-0,301,TLS Redirect,Thread Group 1-13,,true,,595,122,31,31,http://www.wikipedia.org/,568,0,517
1675792479669,333,wikipedia-1,200,OK,Thread Group 1-13,text,true,,76617,122,31,31,https://www.wikipedia.org/,201,0,147
1675792479589,419,wikipedia,200,OK,Thread Group 1-18,text,true,,77212,244,31,31,https://www.wikipedia.org/,99,0,57
